# ahrs_csv source=esp32-c3 algo=vqf-c accel_unit=g gyro_unit=rad/s frame=hand bias_subtracted=1 nominal_fs=100
t_us,gx,gy,gz,ax,ay,az,qw,qx,qy,qz
88546499,0.0006240532,-0.001391931,-6.746687e-05,0.048096,0.029968,1.0217,0.9960648,0.01679111,-0.02247564,0.0840707
88559520,-0.0001748949,-0.0004598247,-0.0002006255,0.049683,0.030823,1.0214,0.996065,0.01679031,-0.02247671,0.08406802
88572719,0.001289845,-0.0005929829,0.0009977967,0.048706,0.028931,1.0231,0.9960646,0.01679672,-0.02247795,0.08407145
88585737,0.0003577396,-6.035063e-05,0.001397271,0.049683,0.029968,1.0259,0.9960641,0.01679821,-0.02247696,0.08407681
88598755,-0.0004412085,-0.0003266665,6.568991e-05,0.049316,0.031128,1.0237,0.9960642,0.01679597,-0.02247753,0.08407541
88611937,-0.0004412085,-0.0005929829,0.0007314812,0.048462,0.032227,1.0251,0.9960641,0.01679379,-0.02247949,0.08407734
88625144,-4.173815e-05,0.0006054398,0.001264114,0.048523,0.031433,1.0247,0.9960638,0.01679304,-0.02247535,0.08408206
88638164,-0.000973843,-0.001391931,-6.746687e-05,0.049377,0.030212,1.0273,0.9960639,0.01678865,-0.02248145,0.08407985
88651270,-0.0007075295,-6.035063e-05,-0.0002006255,0.048218,0.030396,1.0264,0.9960642,0.01678503,-0.02248079,0.08407715
88664552,0.0006240532,7.280754e-05,0.0001988485,0.046875,0.030884,1.0218,0.9960643,0.01678795,-0.02247895,0.08407658
88677559,0.0002245754,-6.035063e-05,0.000465164,0.048645,0.03009,1.0261,0.9960642,0.0167889,-0.02247793,0.08407728
88690457,-0.001639634,0.0007385979,-0.0004669409,0.04834,0.03241,1.0251,0.9960648,0.01678033,-0.02247365,0.0840732
88703257,0.0004908964,-0.000726141,0.0007314812,0.047546,0.030212,1.0234,0.9960645,0.01678287,-0.02247585,0.08407521
88716279,0.00075721,-0.0004598247,0.0007314812,0.048828,0.031372,1.0249,0.9960642,0.01678662,-0.02247661,0.08407726
88729215,0.0006240532,0.0002059657,0.000465164,0.048035,0.028687,1.0255,0.9960642,0.01678946,-0.0224741,0.08407804
88742043,-4.173815e-05,-0.0003266665,-6.746687e-05,0.046997,0.030579,1.0229,0.9960644,0.01678925,-0.02247446,0.08407603
88755339,0.0008903667,-0.0004598247,-6.746687e-05,0.049133,0.029846,1.0231,0.9960644,0.01679374,-0.02247509,0.08407413
88768532,0.001423001,-0.001125615,-0.0006000996,0.047729,0.029053,1.0236,0.9960646,0.0168012,-0.02247875,0.08406958
88781462,0.001423001,7.280754e-05,0.0005983226,0.04718,0.029724,1.0237,0.9960645,0.01680802,-0.02247654,0.08407111
88794308,0.0008903667,-0.0003266665,0.001397271,0.048645,0.030518,1.0239,0.9960639,0.01681226,-0.0224766,0.0840765
88807147,0.00075721,0.0002059657,0.001130955,0.049805,0.029114,1.0228,0.9960636,0.01681563,-0.02247404,0.08408062
88819909,0.0006240532,0.001004914,0.001929903,0.049194,0.032471,1.0234,0.996063,0.01681791,-0.02246766,0.08408877
88832671,-0.0003080517,0.0004722816,0.0005983226,0.048157,0.031067,1.0269,0.996063,0.01681593,-0.0224642,0.08409012
88845605,-0.0003080517,-0.0001935083,6.568991e-05,0.049744,0.032837,1.0226,0.9960632,0.01681431,-0.02246401,0.08408879
88858806,-0.0004412085,-0.0008592987,0.000864638,0.050354,0.030945,1.0237,0.9960629,0.01681222,-0.02246725,0.08409134
88871896,-0.001107,-0.0005929829,0.0007314812,0.047058,0.030334,1.025,0.9960628,0.01680673,-0.02246944,0.08409319
88884661,-0.0004412085,-0.001125615,0.001264114,0.049072,0.03186,1.0226,0.9960623,0.01680472,-0.02247405,0.08409774
88897592,0.0002245754,-0.0005929829,0.001530429,0.048096,0.029907,1.0247,0.9960617,0.01680577,-0.02247575,0.0841037
88910530,-0.001107,0.0002059657,0.0005983226,0.048523,0.032654,1.0223,0.9960618,0.01679997,-0.02247393,0.08410496
88923286,0.0002245754,-0.0003266665,-0.0004669409,0.0495,0.032288,1.025,0.9960621,0.01680115,-0.02247413,0.08410099
88936218,-0.0001748949,-0.0001935083,0.0009977967,0.046082,0.030151,1.021,0.9960619,0.01680013,-0.02247393,0.08410431
88949329,-0.0003080517,7.280754e-05,-0.0002006255,0.047546,0.031494,1.0234,0.9960621,0.01679848,-0.02247237,0.08410165
88962525,-0.001107,-0.0009924565,-0.0009995736,0.047607,0.031433,1.0264,0.9960628,0.0167934,-0.02247634,0.08409484
88975360,0.0003577396,0.0002059657,0.0005983226,0.04834,0.031616,1.024,0.9960626,0.01679493,-0.02247386,0.08409625
88988214,0.001289845,-0.0008592987,0.001397271,0.048157,0.030579,1.0211,0.996062,0.01680146,-0.02247636,0.08410168
89001044,0.001289845,-0.001391931,-6.746687e-05,0.047913,0.030029,1.0223,0.9960619,0.01680839,-0.02248138,0.08409973
89014078,0.00075721,-0.001525089,0.0005983226,0.048401,0.030334,1.0289,0.9960616,0.01681264,-0.02248733,0.08410105
89026924,9.141862e-05,7.280754e-05,0.001530429,0.048706,0.029907,1.0244,0.9960611,0.0168128,-0.02248567,0.08410706
89039768,0.0008903667,-0.0003266665,0.0007314812,0.049011,0.030518,1.0255,0.9960609,0.01681719,-0.02248561,0.08410916
89052876,9.141862e-05,-0.0004598247,0.0003320072,0.048645,0.031311,1.0236,0.9960609,0.01681769,-0.0224865,0.08410916
89065885,0.0008903667,-0.0001935083,-6.746687e-05,0.047302,0.029968,1.0224,0.9960609,0.01682211,-0.02248571,0.08410728
89079090,0.0008903667,-0.0009924565,-0.0007332582,0.04657,0.029846,1.022,0.9960613,0.01682694,-0.02248884,0.08410202
89092113,0.0003577396,-0.0009924565,0.0003320072,0.051086,0.029053,1.0259,0.9960611,0.01682898,-0.02249226,0.084102
89105040,-0.00124016,-0.001125615,6.568991e-05,0.049622,0.029297,1.0266,0.9960613,0.01682314,-0.02249702,0.08410047
89118123,0.0004908964,-0.0003266665,6.568991e-05,0.047668,0.030457,1.024,0.9960613,0.01682557,-0.02249707,0.0840992
89130899,0.0002245754,-0.0003266665,0.000465164,0.047058,0.030762,1.024,0.9960613,0.01682662,-0.02249726,0.08409989
89143843,-0.0001748949,0.0008717561,0.000465164,0.049255,0.029297,1.0254,0.9960613,0.01682518,-0.02249164,0.08410064
89156859,0.0008903667,-0.0001935083,0.0005983226,0.046448,0.030457,1.025,0.9960611,0.01682947,-0.02249089,0.08410208
89169881,0.0006240532,-0.0005929829,0.000465164,0.047485,0.030151,1.0225,0.996061,0.01683261,-0.02249223,0.08410279
89182934,0.00075721,-0.0005929829,0.0003320072,0.048096,0.031555,1.026,0.9960608,0.01683642,-0.02249348,0.08410285
89195648,0.0004908964,-0.000726141,0.002063062,0.049805,0.029053,1.0251,0.9960601,0.01683877,-0.02249566,0.0841115
89208497,0.001955636,-0.0003266665,0.0007314812,0.048462,0.030457,1.024,0.9960598,0.01684839,-0.02249512,0.08411372
89221454,-4.173815e-05,-0.0004598247,0.0005983226,0.050659,0.030029,1.0231,0.9960597,0.01684812,-0.02249609,0.08411504
89234632,0.0002245754,-0.0001935083,-0.0006000996,0.048889,0.03125,1.0248,0.9960601,0.01684919,-0.02249553,0.08411043
89247737,0.0003577396,0.001138072,0.000465164,0.047485,0.029785,1.0249,0.9960601,0.01685024,-0.02248839,0.08411127
89260577,-0.001506474,0.0002059657,0.0001988485,0.04895,0.030884,1.0248,0.9960604,0.01684243,-0.02248663,0.08411048
89273512,0.001289845,0.0006054398,0.000864638,0.048462,0.032593,1.0247,0.9960601,0.0168483,-0.02248176,0.08411336
89286273,-0.0001748949,0.0007385979,6.568991e-05,0.049255,0.031921,1.0233,0.9960604,0.01684693,-0.02247678,0.08411212
89299455,-4.173815e-05,0.0008717561,0.0005983226,0.050171,0.029785,1.0208,0.9960603,0.01684611,-0.02247113,0.08411352
89312487,-0.0004412085,-0.0009924565,6.568991e-05,0.048462,0.032166,1.0258,0.9960604,0.01684415,-0.0224749,0.08411211
89325582,-0.001107,0.0004722816,0.0001988485,0.049805,0.029785,1.0248,0.9960607,0.01683825,-0.02247166,0.08411139
89338347,-0.001107,0.0008717561,0.0003320072,0.0495,0.030823,1.0256,0.9960609,0.01683216,-0.02246646,0.08411136
89350933,0.001955636,-0.000726141,0.0001988485,0.050354,0.031494,1.0242,0.9960608,0.01684201,-0.02246794,0.08411089
89363869,0.0006240532,-6.035063e-05,0.001264114,0.047546,0.031128,1.0224,0.9960603,0.01684484,-0.02246675,0.08411562
89376892,-0.001639634,-0.0003266665,-0.0006000996,0.048035,0.032166,1.0248,0.9960608,0.01683672,-0.02246769,0.08411079
89390072,-0.0004412085,-0.0004598247,0.0001988485,0.047241,0.030701,1.0226,0.9960609,0.01683454,-0.02246884,0.08411007
89403279,-0.0004412085,-6.035063e-05,0.000864638,0.048645,0.03009,1.0212,0.9960607,0.01683213,-0.02246805,0.0841127
89416208,-0.0005743727,0.0006054398,0.000465164,0.048645,0.03064,1.0273,0.9960608,0.01682881,-0.02246396,0.08411338
89429144,0.00075721,-0.000726141,-0.0004669409,0.048462,0.032166,1.028,0.996061,0.01683278,-0.02246587,0.08410945
89441894,9.141862e-05,-0.0005929829,0.000864638,0.047485,0.032227,1.0283,0.9960608,0.01683326,-0.02246749,0.0841121
89454822,-0.0001748949,-6.035063e-05,0.001130955,0.048035,0.028198,1.0233,0.9960606,0.01683215,-0.0224666,0.08411607
89467850,0.0006240532,-0.0008592987,-0.0003337841,0.048279,0.029175,1.0249,0.9960607,0.01683551,-0.02246923,0.08411278
89481052,0.0006240532,-0.001525089,0.0001988485,0.047546,0.030151,1.0276,0.9960606,0.01683906,-0.02247521,0.08411209
89494063,-0.0003080517,-0.0005929829,-0.0003337841,0.048889,0.031372,1.0245,0.9960608,0.01683764,-0.02247689,0.08410873
89507350,0.0004908964,0.0002059657,0.0001988485,0.048828,0.031738,1.0276,0.9960608,0.01683981,-0.02247431,0.08410814
89520356,-0.0003080517,-0.0009924565,0.0001988485,0.048523,0.030884,1.0226,0.9960608,0.01683851,-0.02247803,0.08410739
89533559,-0.0007075295,-0.0005929829,-0.0006000996,0.049194,0.029907,1.0248,0.9960613,0.01683514,-0.02247988,0.08410265
89546841,-0.0003080517,-0.001391931,-0.001399048,0.048462,0.030273,1.0235,0.9960619,0.01683418,-0.02248547,0.0840939
89559857,-0.000973843,-0.0009924565,-0.0004669409,0.049622,0.029785,1.022,0.9960623,0.01682964,-0.02248944,0.08408974
89572961,0.0008903667,-0.001525089,-6.746687e-05,0.049866,0.032227,1.0239,0.9960622,0.01683455,-0.02249533,0.08408774
89586097,-0.00124016,-0.0003266665,0.0005983226,0.047058,0.031738,1.0236,0.9960622,0.01682828,-0.0224962,0.08408894
89599001,9.141862e-05,0.001404388,0.000465164,0.048157,0.029724,1.0217,0.9960623,0.01682794,-0.02248786,0.08408976
89611851,-4.173815e-05,-0.0005929829,0.0005983226,0.048706,0.029602,1.0241,0.9960621,0.01682775,-0.02248954,0.08409104
89625041,0.002221949,-0.0008592987,0.0001988485,0.046631,0.030762,1.0255,0.996062,0.01683898,-0.02249155,0.08409058
89637975,-4.173815e-05,-0.0005929829,0.0005983226,0.05011,0.031555,1.0259,0.9960618,0.01683878,-0.02249322,0.08409187
89651070,0.001156688,-0.001258773,-6.746687e-05,0.048645,0.028931,1.0252,0.9960617,0.0168449,-0.02249764,0.08408993
89664008,-0.0004412085,-0.0005929829,-6.746687e-05,0.048645,0.031128,1.025,0.996062,0.01684278,-0.02249943,0.08408787
89677119,0.0008903667,-0.001258773,0.001264114,0.047729,0.030273,1.0274,0.9960614,0.01684741,-0.02250408,0.08409254
89690051,0.00075721,0.0004722816,0.001130955,0.047729,0.03064,1.0258,0.9960611,0.01685067,-0.02250015,0.08409666
89702722,-0.0008406863,-6.035063e-05,-0.00126589,0.048706,0.030334,1.0254,0.9960619,0.01684647,-0.02249934,0.08408862
89715829,-0.0005743727,-0.0004598247,-0.001132732,0.049194,0.029114,1.0222,0.9960624,0.01684373,-0.02250042,0.08408124
89729022,-0.0005743727,0.0003391234,0.002063062,0.047607,0.031799,1.0231,0.9960618,0.01684029,-0.02249779,0.08408985
89742047,0.0004908964,0.001138072,-0.0003337841,0.04834,0.03125,1.0262,0.9960622,0.0168421,-0.02249052,0.08408671
89754801,0.0008903667,0.001138072,-6.746687e-05,0.050049,0.031372,1.0228,0.9960625,0.01684588,-0.0224831,0.08408494
89767737,-0.0004412085,0.0006054398,0.0003320072,0.049316,0.031128,1.0234,0.9960626,0.01684321,-0.02247895,0.08408496
89780842,0.0002245754,-0.0005929829,0.0009977967,0.048462,0.027283,1.0236,0.9960623,0.01684429,-0.02248053,0.08408827
89793942,-0.000973843,-0.0003266665,-0.0006000996,0.047729,0.028381,1.0267,0.9960628,0.01683944,-0.02248116,0.08408352
89807143,-4.173815e-05,0.0008717561,0.0003320072,0.049011,0.029663,1.0254,0.9960629,0.0168386,-0.02247551,0.0840836
89820073,-0.0007075295,-0.001391931,0.001530429,0.048889,0.031921,1.0237,0.9960623,0.01683525,-0.02248151,0.08408941
89833095,9.141862e-05,-0.0004598247,-0.0008664168,0.048035,0.03064,1.0245,0.9960628,0.01683576,-0.02248232,0.08408342
89846325,0.001156688,-0.0003266665,0.001130955,0.048645,0.031372,1.0237,0.9960623,0.0168413,-0.02248219,0.08408753
89859041,-0.0001748949,-0.0003266665,0.000465164,0.047424,0.030457,1.024,0.9960623,0.01684029,-0.02248257,0.08408817
89872064,-0.000973843,-0.0001935083,0.0005983226,0.04895,0.03241,1.025,0.9960623,0.01683523,-0.02248261,0.08408938
89884912,0.0002245754,0.0008717561,0.0001988485,0.049438,0.030029,1.0231,0.9960625,0.01683574,-0.02247683,0.08408884
89897930,0.001556158,0.001138072,0.001264114,0.048157,0.030884,1.0248,0.9960622,0.01684266,-0.02246925,0.08409377
89910677,-0.0005743727,-0.0009924565,-0.0004669409,0.0495,0.031433,1.0261,0.9960624,0.01684005,-0.02247304,0.08408966
89923797,-0.0005743727,0.0007385979,0.0005983226,0.048706,0.031799,1.0209,0.9960625,0.01683661,-0.02246829,0.08409101
89936905,0.0002245754,0.0006054398,0.0001988485,0.048401,0.029846,1.0216,0.9960626,0.01683725,-0.02246385,0.08409043
89949924,-4.173815e-05,-0.0001935083,0.001264114,0.048462,0.030762,1.0267,0.9960623,0.01683678,-0.02246358,0.08409508
89963028,0.0008903667,0.0004722816,-6.746687e-05,0.049316,0.028687,1.0231,0.9960624,0.01684082,-0.0224595,0.08409325
89976039,-0.00124016,-6.035063e-05,0.000465164,0.047974,0.029846,1.025,0.9960625,0.0168344,-0.02245903,0.08409379
89988802,-0.001905948,-0.0003266665,0.0005983226,0.047974,0.028442,1.0243,0.9960626,0.01682474,-0.02246016,0.0840949
90001827,-0.0003080517,-0.0001935083,0.001796745,0.047852,0.032654,1.0247,0.996062,0.01682284,-0.02246005,0.08410217
90014844,-0.0008406863,-6.035063e-05,0.0001988485,0.050659,0.031311,1.0223,0.996062,0.01681841,-0.02245938,0.08410142
90027954,0.00075721,0.0004722816,-0.0006000996,0.049927,0.031006,1.025,0.9960625,0.01682182,-0.02245533,0.08409692
90040786,0.0002245754,-0.0004598247,0.000465164,0.047241,0.029541,1.0252,0.9960624,0.01682286,-0.02245624,0.08409759
90053819,-0.001772791,-0.0009924565,0.001663588,0.050476,0.03125,1.0239,0.9960619,0.01681403,-0.02246075,0.08410398
90066753,-0.0005743727,-0.000726141,0.0007314812,0.049744,0.030884,1.0233,0.9960617,0.01681118,-0.02246335,0.08410587
90079859,9.141862e-05,-0.0005929829,-0.0004669409,0.049011,0.031616,1.0204,0.996062,0.01681172,-0.02246491,0.08410188
90092968,-4.173815e-05,-0.0001935083,0.0001988485,0.048645,0.030823,1.0247,0.9960621,0.01681136,-0.02246463,0.08410122
90106151,-0.0005743727,-0.001258773,0.0007314812,0.04895,0.030701,1.0246,0.9960619,0.01680875,-0.0224699,0.08410304
90119082,-0.0001748949,7.280754e-05,0.0005983226,0.048279,0.029968,1.0278,0.9960619,0.01680758,-0.02246838,0.08410438
90132197,0.0008903667,-6.035063e-05,0.000864638,0.048401,0.028259,1.0267,0.9960615,0.01681173,-0.0224671,0.08410715
90145126,9.141862e-05,-6.035063e-05,0.001130955,0.048279,0.02887,1.0236,0.9960612,0.01681185,-0.02246616,0.08411115
90158057,-0.001639634,-6.035063e-05,0.001397271,0.046753,0.030762,1.0216,0.9960609,0.01680331,-0.02246599,0.08411629
90171074,0.0008903667,0.0004722816,0.001397271,0.050476,0.029358,1.0236,0.9960606,0.01680714,-0.02246209,0.08412177
90184017,-0.001373317,7.280754e-05,0.000465164,0.047974,0.031006,1.0244,0.9960606,0.01679997,-0.02246106,0.08412229
90196944,-0.001107,0.0003391234,0.000465164,0.04834,0.029053,1.0227,0.9960607,0.016794,-0.02245859,0.0841229
90209268,-0.002305426,-0.000726141,0.001929903,0.049805,0.030273,1.0236,0.9960602,0.01678234,-0.02246206,0.08413056
90222199,0.001289845,-0.0003266665,-0.0003337841,0.048889,0.029541,1.0216,0.9960604,0.01678867,-0.02246184,0.08412738
90235311,0.0002245754,-0.0005929829,-0.0004669409,0.047852,0.031006,1.0245,0.9960607,0.01678982,-0.02246339,0.0841234
90248448,-0.0001748949,-0.002057722,0.000864638,0.048645,0.030884,1.0242,0.9960602,0.01678944,-0.0224725,0.08412588
90261348,-0.001107,-0.0001935083,0.0001988485,0.048523,0.031189,1.0253,0.9960604,0.01678372,-0.02247267,0.08412511
90274194,-0.0003080517,-0.0003266665,0.001663588,0.049194,0.031311,1.0256,0.9960599,0.01678188,-0.0224733,0.0841317
90287130,-0.0008406863,-0.0005929829,-6.746687e-05,0.048035,0.02832,1.021,0.99606,0.0167777,-0.02247533,0.08412958
90299959,-0.0005743727,-0.0003266665,-0.0003337841,0.049255,0.028931,1.0211,0.9960604,0.01677475,-0.0224759,0.08412621
90313172,-0.0008406863,-0.0003266665,0.0001988485,0.049988,0.028198,1.0211,0.9960605,0.01677039,-0.02247662,0.08412544
90326359,-0.0007075295,-6.035063e-05,-0.0002006255,0.048035,0.03009,1.0253,0.9960608,0.01676662,-0.02247593,0.08412272
90339558,9.141862e-05,-0.001125615,6.568991e-05,0.047974,0.031006,1.0242,0.9960608,0.01676723,-0.02248023,0.08412135
90352569,0.0004908964,-0.001658247,-6.746687e-05,0.047607,0.029175,1.0217,0.9960608,0.01677007,-0.02248699,0.08411928
90365681,-4.173815e-05,-0.0004598247,0.0005983226,0.049194,0.033081,1.0235,0.9960607,0.01676969,-0.02248805,0.08412059
90378873,-4.173815e-05,-0.000726141,0.0009977967,0.049194,0.03009,1.0269,0.9960604,0.01676938,-0.02249047,0.08412386
90391894,0.0003577396,-0.0004598247,0.001264114,0.047485,0.030518,1.0289,0.9960599,0.01677093,-0.02249143,0.08412853
90404908,-0.0001748949,-0.0004598247,0.001264114,0.049622,0.029358,1.0265,0.9960595,0.01676982,-0.02249259,0.08413316
90418022,0.001289845,-0.000726141,0.000465164,0.048706,0.031677,1.0275,0.9960592,0.0167762,-0.0224944,0.08413392
90430673,0.0008903667,-0.0008592987,0.000465164,0.047058,0.029968,1.0242,0.9960591,0.01678065,-0.02249704,0.08413464
90443708,0.0003577396,-0.0004598247,0.0007314812,0.0495,0.028381,1.0237,0.9960589,0.01678224,-0.02249793,0.08413664
90456641,0.001156688,7.280754e-05,0.0001988485,0.049072,0.028748,1.0262,0.9960589,0.01678764,-0.0224958,0.08413614
90469484,0.0008903667,-0.0003266665,-0.0003337841,0.047485,0.030334,1.0261,0.9960591,0.01679192,-0.02249571,0.0841329
90482705,0.0003577396,0.0003391234,0.001264114,0.049377,0.030212,1.0238,0.9960587,0.01679307,-0.02249265,0.08413764
90495519,-0.000973843,0.0004722816,6.568991e-05,0.049683,0.031616,1.0257,0.996059,0.01678768,-0.0224894,0.08413626
90508447,0.0002245754,0.0002059657,6.568991e-05,0.047974,0.031433,1.0244,0.9960592,0.01678838,-0.02248696,0.084135
90521216,0.00075721,-6.035063e-05,-6.746687e-05,0.049316,0.030579,1.0258,0.9960592,0.01679186,-0.02248562,0.0841331
90534151,0.001023531,-0.0008592987,-0.0004669409,0.048523,0.028503,1.0256,0.9960594,0.01679705,-0.0224881,0.08412918
90547170,0.0004908964,-0.0001935083,-0.0006000996,0.050171,0.031067,1.0229,0.9960598,0.0167993,-0.02248748,0.08412459
90560268,-0.001506474,-0.0009924565,0.0007314812,0.049316,0.029419,1.0278,0.9960598,0.0167918,-0.02249182,0.08412635
90573296,0.0004908964,-0.0008592987,6.568991e-05,0.047668,0.029663,1.0266,0.9960597,0.01679425,-0.0224946,0.08412502
90586320,0.001156688,-0.0001935083,-0.0008664168,0.049377,0.031799,1.0265,0.9960601,0.01679984,-0.0224937,0.08411918
90599336,0.0002245754,-0.001791405,0.001130955,0.048889,0.028992,1.026,0.9960597,0.01680124,-0.02250133,0.08412305
90612179,-0.0007075295,-0.001391931,0.001397271,0.048584,0.030457,1.0253,0.9960591,0.0167978,-0.02250739,0.08412819
90625107,0.002088793,-0.001125615,0.000465164,0.049133,0.031494,1.0228,0.9960588,0.01680828,-0.02251087,0.08412901
90637953,-0.0004412085,0.0002059657,0.0001988485,0.047852,0.03009,1.025,0.9960589,0.01680563,-0.02250877,0.08412832
90650896,0.00075721,-0.0005929829,0.0005983226,0.048767,0.032349,1.0235,0.9960587,0.01680925,-0.02251018,0.08412971
90663821,0.0004908964,0.001404388,0.0005983226,0.047852,0.029602,1.0244,0.9960588,0.01681072,-0.02250176,0.08413123
90676759,-0.0003080517,-0.0005929829,0.000864638,0.048401,0.031006,1.0225,0.9960586,0.01680902,-0.02250363,0.08413381
90689853,-0.0004412085,0.0003391234,0.0009977967,0.04895,0.029236,1.0247,0.9960584,0.01680624,-0.02250092,0.08413713
90702882,0.001023531,-6.035063e-05,0.0003320072,0.047791,0.030518,1.0259,0.9960583,0.01681101,-0.02249951,0.08413724
90715907,0.001556158,-0.0003266665,0.0007314812,0.04895,0.030701,1.0236,0.9960579,0.01681849,-0.02249925,0.08413938
90728835,0.001955636,0.0003391234,0.000465164,0.0495,0.029907,1.0229,0.9960578,0.01682772,-0.02249548,0.0841403
90741443,0.001423001,-0.0005929829,0.0007314812,0.049438,0.029358,1.0251,0.9960575,0.01683465,-0.02249662,0.08414242
90754436,0.0002245754,0.0003391234,0.0003320072,0.047791,0.029907,1.0231,0.9960576,0.01683525,-0.02249358,0.08414248
90767456,-0.0004412085,7.280754e-05,6.568991e-05,0.049866,0.032654,1.028,0.9960577,0.01683268,-0.02249213,0.08414111
90780491,-4.173815e-05,-0.0001935083,0.001530429,0.047119,0.03009,1.0247,0.9960573,0.01683206,-0.02249196,0.08414708
90793501,9.141862e-05,-6.035063e-05,0.002063062,0.046936,0.030823,1.0255,0.9960566,0.01683199,-0.0224911,0.08415572
90806449,0.0002245754,0.001004914,0.0005983226,0.049988,0.030762,1.0223,0.9960566,0.0168323,-0.02248475,0.08415716
